Bus ID,Route Title,Route Link,Travel Name,Coach,Start Time,Start Bus Stand,Duration,End Time,End Bus Stand,Date,Rating,Rate,Persons,Seats Left,Window
31744008,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),07:00,Tenzing Norgay Bus Terminus,03h 55m,,,,3.4,240.0,20,18,1 Single
31628483,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),08:00,Tenzing Norgay Bus Terminus,03h 55m,,,,3.0,238.0,15,27,11 Window
31628478,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),10:00,Tenzing Norgay Bus Terminus,04h 00m,,,,3.3,240.0,18,28,12 Window
31628486,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),05:00,Tenzing Norgay Bus Terminus,03h 55m,,,,1.5,240.0,10,28,12 Window
32417202,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),07:20,Tenzing Norgay Bus Terminus,03h 55m,,,,2.8,240.0,5,31,1 Single
31628484,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),10:40,Tenzing Norgay Bus Terminus,04h 00m,,,,1.9,240.0,4,24,10 Window
31628474,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),14:10,Tenzing Norgay Bus Terminus,04h 05m,,,,2.3,240.0,10,26,11 Window
31628485,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),14:00,Deorali Bus Stand,04h 35m,,,,3.8,240.0,7,28,12 Window
32418299,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),05:20,Shere Punjab Lal bazarÃÂ fatak,03h 55m,,,,2.1,240.0,9,30,1 Single
31628481,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),08:15,Deorali Bus Stand,04h 35m,,,,2.1,240.0,8,28,12 Window
31628473,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),08:35,Deorali Bus Stand,03h 55m,,,,2.1,240.0,7,24,10 Window
31628475,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),10:50,Deorali Bus Stand,04h 30m,,,,1.9,240.0,10,26,11 Window
31628480,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),12:30,Deorali Bus Stand,04h 30m,,,,1.3,240.0,5,28,12 Window
31628476,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),15:30,Deorali Bus Stand,04h 05m,,,,2.2,240.0,12,28,12 Window
31078109,Siliguri to Rangpo,https://www.redbus.in/bus-tickets/siliguri-to-rangpo,Sikkim Nationalised Transport (SNT) - 174171,NON A/C Seater (2+2),06:00,SNT Bus Stand Siliguri,03h 29m,,,,3.0,180.0,7,19,7 Window
31321768,Siliguri to Rangpo,https://www.redbus.in/bus-tickets/siliguri-to-rangpo,Sikkim Nationalised Transport (SNT) - 174490,A/C Seater Classic (2+2),08:00,SNT Bus Stand Siliguri,03h 30m,,,,3.7,325.0,0,26,10 Window
29028893,Siliguri to Rangpo,https://www.redbus.in/bus-tickets/siliguri-to-rangpo,Sikkim Nationalised Transport (SNT) - 171242,A/C Seater (2+1),10:30,SNT Bus Stand Siliguri,04h 15m,,,,4.2,325.0,21,15,1 Single
28819986,Siliguri to Rangpo,https://www.redbus.in/bus-tickets/siliguri-to-rangpo,Sikkim Nationalised Transport (SNT) - 170868,NON A/C Seater (2+2),11:00,SNT Bus Stand Siliguri,04h 15m,,,,2.9,180.0,31,26,10 Window
28819992,Siliguri to Rangpo,https://www.redbus.in/bus-tickets/siliguri-to-rangpo,Sikkim Nationalised Transport (SNT) - 170869,NON A/C Seater (2+2),12:30,SNT bus stand,04h 15m,,,,4.1,180.0,17,26,10 Window
29028877,Siliguri to Rangpo,https://www.redbus.in/bus-tickets/siliguri-to-rangpo,Sikkim Nationalised Transport (SNT) - 171241,A/C Seater (2+1),13:30,SNT Bus Stand Siliguri,04h 15m,,,,3.7,325.0,14,16,2 Single
28819996,Siliguri to Rangpo,https://www.redbus.in/bus-tickets/siliguri-to-rangpo,Sikkim Nationalised Transport (SNT) - 170874,NON A/C Seater (2+2),15:00,SNT Bus Stand Siliguri,04h 15m,,,,3.4,180.0,38,26,10 Window
31078107,Siliguri to Singtham (Sikkim),https://www.redbus.in/bus-tickets/siliguri-to-singtham-sikkim,Sikkim Nationalised Transport (SNT) - 174171,NON A/C Seater (2+2),06:00,SNT Bus Stand Siliguri,03h 45m,,,,4.5,205.0,5,20,7 Window
31321766,Siliguri to Singtham (Sikkim),https://www.redbus.in/bus-tickets/siliguri-to-singtham-sikkim,Sikkim Nationalised Transport (SNT) - 174490,A/C Seater Classic (2+2),08:00,SNT Bus Stand Siliguri,03h 46m,,,,3.6,370.0,0,27,11 Window
29028892,Siliguri to Singtham (Sikkim),https://www.redbus.in/bus-tickets/siliguri-to-singtham-sikkim,Sikkim Nationalised Transport (SNT) - 171242,A/C Seater (2+1),10:30,SNT Bus Stand Siliguri,04h 25m,,,,2.2,370.0,8,18,4 Single
28819985,Siliguri to Singtham (Sikkim),https://www.redbus.in/bus-tickets/siliguri-to-singtham-sikkim,Sikkim Nationalised Transport (SNT) - 170868,NON A/C Seater (2+2),11:00,SNT Bus Stand Siliguri,04h 25m,,,,2.3,205.0,9,26,10 Window
28819991,Siliguri to Singtham (Sikkim),https://www.redbus.in/bus-tickets/siliguri-to-singtham-sikkim,Sikkim Nationalised Transport (SNT) - 170869,NON A/C Seater (2+2),12:30,SNT bus stand,04h 25m,,,,3.5,205.0,5,26,10 Window
29028874,Siliguri to Singtham (Sikkim),https://www.redbus.in/bus-tickets/siliguri-to-singtham-sikkim,Sikkim Nationalised Transport (SNT) - 171241,A/C Seater (2+1),13:30,SNT Bus Stand Siliguri,04h 25m,,,,4.4,370.0,15,16,2 Single
28819995,Siliguri to Singtham (Sikkim),https://www.redbus.in/bus-tickets/siliguri-to-singtham-sikkim,Sikkim Nationalised Transport (SNT) - 170874,NON A/C Seater (2+2),15:00,SNT Bus Stand Siliguri,04h 25m,,,,4.4,205.0,7,26,10 Window
29091598,Siliguri to Pelling (Sikkim),https://www.redbus.in/bus-tickets/siliguri-to-pelling-sikkim,Sikkim Nationalised Transport (SNT) - 171408,NON A/C Seater (2+2),10:30,SNT Bus Stand Siliguri,05h 10m,,,,3.4,325.0,45,26,10 Window
29310136,Pelling (Sikkim) to Siliguri,https://www.redbus.in/bus-tickets/pelling-sikkim-to-siliguri,Sikkim Nationalised Transport (SNT) - 171674,NON A/C Seater (2+2),07:30,Pelling SNT Booking counter,05h 10m,,,,3.0,325.0,41,25,10 Window
28819955,Ravangla (Sikkim) to Siliguri,https://www.redbus.in/bus-tickets/ravangla-sikkim-to-siliguri,Sikkim Nationalised Transport (SNT) - 170710,NON A/C Seater (2+2),07:00,Ravangla SNT booking counter,06h 00m,,,,3.7,280.0,37,13,4 Window
28817870,Singtham (Sikkim) to Siliguri,https://www.redbus.in/bus-tickets/singtham-sikkim-to-siliguri,Sikkim Nationalised Transport (SNT) - 170700,NON A/C Seater (2+2),07:00,Singtam Bridge,04h 30m,,,,3.9,205.0,16,27,11 Window
31437182,Singtham (Sikkim) to Siliguri,https://www.redbus.in/bus-tickets/singtham-sikkim-to-siliguri,Sikkim Nationalised Transport (SNT) - 174074,Non AC Seater (2+2),08:00,Singtam Bridge,04h 00m,,,,3.8,205.0,0,27,11 Window
29030010,Singtham (Sikkim) to Siliguri,https://www.redbus.in/bus-tickets/singtham-sikkim-to-siliguri,Sikkim Nationalised Transport (SNT) - 171246,A/C Seater (2+1),09:00,Singtam Bridge,04h 05m,,,,4.9,500.0,11,14,2 Single
28819307,Singtham (Sikkim) to Siliguri,https://www.redbus.in/bus-tickets/singtham-sikkim-to-siliguri,Sikkim Nationalised Transport (SNT) - 170852,NON A/C Seater (2+2),10:00,Singtam Bridge,04h 00m,,,,3.0,205.0,10,16,5 Window
28819338,Singtham (Sikkim) to Siliguri,https://www.redbus.in/bus-tickets/singtham-sikkim-to-siliguri,Sikkim Nationalised Transport (SNT) - 170859,Non AC Seater (2+3),11:00,Singtam Bridge,06h 30m,,,,4.3,205.0,4,27,9 Window
30956406,Singtham (Sikkim) to Siliguri,https://www.redbus.in/bus-tickets/singtham-sikkim-to-siliguri,Sikkim Nationalised Transport (SNT) - 174026,A/C Seater Classic (2+2),11:45,Singtam Bridge,03h 55m,,,,3.8,500.0,0,27,11 Window
30732118,Singtham (Sikkim) to Siliguri,https://www.redbus.in/bus-tickets/singtham-sikkim-to-siliguri,Sikkim Nationalised Transport (SNT) - 171007,NON A/C Seater (2+2),12:05,Singtam Bridge,03h 55m,,,,3.8,205.0,0,27,11 Window
28819952,Singtham (Sikkim) to Siliguri,https://www.redbus.in/bus-tickets/singtham-sikkim-to-siliguri,Sikkim Nationalised Transport (SNT) - 170860,Non AC Seater (2+3),13:15,Singtam Bridge,04h 00m,,,,2.9,205.0,11,27,9 Window
29030203,Singtham (Sikkim) to Siliguri,https://www.redbus.in/bus-tickets/singtham-sikkim-to-siliguri,Sikkim Nationalised Transport (SNT) - 171248,A/C Seater (2+1),13:45,Singtam Bridge,04h 00m,,,,4.0,500.0,4,18,4 Single
28820004,Siliguri to Ravangla (Sikkim),https://www.redbus.in/bus-tickets/siliguri-to-ravangla-sikkim,Sikkim Nationalised Transport (SNT) - 170761,NON A/C Seater (2+2),13:00,SNT Bus Stand Siliguri,06h 00m,,,,3.3,280.0,20,26,10 Window
32310249,Guwahati to Shillong,https://www.redbus.in/bus-tickets/guwahati-to-shillong,Upasana Travels (Under ASTC),Non AC Seater (2+2),00:05,ISBT Guwahati,14h 25m,,,,2.4,300.0,4,19,9 Window
31476641,Guwahati to Shillong,https://www.redbus.in/bus-tickets/guwahati-to-shillong,NETWORK TRAVELS,Bharat Benz A/C Sleeper (2+1),05:10,ISBT Guwahati,02h 30m,,,,2.3,400.0,15,20,6 Single
28183900,Shillong to Guwahati,https://www.redbus.in/bus-tickets/shillong-to-guwahati,Meghalaya Transport Corporation(MTC) - 169753,Force Motors Non A/C Seater Executive (2+2),07:00,Police Bazar Stand,02h 30m,,,,4.0,200.0,200,8,1 Single
22982272,Shillong to Guwahati,https://www.redbus.in/bus-tickets/shillong-to-guwahati,Upasana Travels (Under ASTC),Non AC Seater (2+2),07:00,Police Bazar Stand,04h 00m,,,,4.4,290.0,12,20,10 Window
23883113,Shillong to Guwahati,https://www.redbus.in/bus-tickets/shillong-to-guwahati,RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),16:00,Borapani,02h 30m,,,,3.4,350.0,32,48,15 Single
25995898,Tura (Meghalaya) to Shillong,https://www.redbus.in/bus-tickets/tura-meghalaya-to-shillong,Meghalaya Transport Corporation(MTC) - 163370,Tata Non A/C Seater Executive Luxury (2+2),19:00,Tura ISBT,09h 00m,04:00,"17-Dec
Mawiong ISBT",,3.5,517.0,309,5,0
26603799,Tura (Meghalaya) to Shillong,https://www.redbus.in/bus-tickets/tura-meghalaya-to-shillong,NETWORK TRAVELS,NON A/C Seater (2+2),19:00,Tura,13h 00m,08:00,"17-Dec
Shillong",,3.3,650.0,56,12,0
26603806,Shillong to Tura (Meghalaya),https://www.redbus.in/bus-tickets/shillong-to-tura-meghalaya,NETWORK TRAVELS,NON A/C Seater (2+2),16:30,Shillong(Polo Ground),13h 30m,06:00,"17-Dec
Tura",,3.7,650.0,69,4,0
25995892,Shillong to Silchar,https://www.redbus.in/bus-tickets/shillong-to-silchar,Meghalaya Transport Corporation(MTC) - 163308,Tata Non A/C Seater Executive Luxury (2+2),19:15,Barik Point,09h 45m,05:00,"17-Dec
Silchar-ISBT",,2.8,384.0,162,9,2 Window
34576107,Shillong to Silchar,https://www.redbus.in/bus-tickets/shillong-to-silchar,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater (2+1),23:45,Shillong Bypass - Barapani,07h 15m,07:00,"17-Dec
Silchar ISBT",,3.4,650.0,0,30,5 Single
17470710,Shillong to Silchar,https://www.redbus.in/bus-tickets/shillong-to-silchar,Jagannath Travels and Tours Pvt. Ltd.,NON A/C Seater Push Back (2+1),09:00,Barapani Flyover,08h 30m,,,,2.0,800.0,7,34,9 Single
31324541,Shillong to Silchar,https://www.redbus.in/bus-tickets/shillong-to-silchar,SEEMA TRAVELS,NON AC Seater / Sleeper 2+1,22:30,Barapani Flyover,06h 30m,05:00,"17-Dec
Silchar-ISBT",,1.4,650.0,8,46,15 Single
34012395,Shillong to Silchar,https://www.redbus.in/bus-tickets/shillong-to-silchar,AR Travels,Non AC Seater (2+2),22:30,Barapani Flyover,07h 10m,05:40,"17-Dec
Silchar-ISBT",,1.3,540.0,0,40,20 Window
25995899,Williamnagar (Meghalaya) to Shillong,https://www.redbus.in/bus-tickets/williamnagar-meghalaya-to-shillong,Meghalaya Transport Corporation(MTC) - 163370,Tata Non A/C Seater Executive Luxury (2+2),16:00,Williamnagar Bus stand,12h 00m,04:00,"17-Dec
Mawiong ISBT",,3.3,581.0,64,8,0
21374807,Silchar to Shillong,https://www.redbus.in/bus-tickets/silchar-to-shillong,Jagannath Travels and Tours Pvt. Ltd.,NON AC Seater / Sleeper 2+1,18:30,Silchar ISBT,08h 00m,02:30,"17-Dec
Barapani Flyover",,2.0,600.0,0,34,10 Single
33364217,Silchar to Shillong,https://www.redbus.in/bus-tickets/silchar-to-shillong,AR Travels,Non AC Seater (2+2),19:00,Silchar-ISBT,09h 30m,04:30,"17-Dec
Barapani Flyover",,1.3,494.0,0,40,20 Window
22821928,Diphu to Guwahati,https://www.redbus.in/bus-tickets/diphu-to-guwahati,KAAC TRANSPORT - 157249,Non AC Seater 2+2,04:00,Diphu Bus Stand,05h 30m,,,,4.3,361.0,110,43,1 Single
27224394,Diphu to Guwahati,https://www.redbus.in/bus-tickets/diphu-to-guwahati,Kareng Travels,Non AC Seater (2+2),04:30,Diphu Bus Stand,05h 00m,,,,3.9,361.0,133,35,14 Window
22089140,Diphu to Guwahati,https://www.redbus.in/bus-tickets/diphu-to-guwahati,Kareng Travels,Bharat Benz A/C Seater (2+1),10:00,Diphu Bus Stand,06h 00m,,,,4.4,400.0,197,35,9 Single
24521096,Diphu to Guwahati,https://www.redbus.in/bus-tickets/diphu-to-guwahati,Kareng Travels,Non AC Seater (2+1),11:15,Diphu Bus Stand,05h 30m,,,,4.3,380.0,109,37,11 Single
22821948,Guwahati to Diphu,https://www.redbus.in/bus-tickets/guwahati-to-diphu,KAAC TRANSPORT - 157250,Non AC Seater 2+2,11:30,ISBT Guwahati,06h 15m,,,,4.2,361.0,73,43,1 Single
24520711,Guwahati to Diphu,https://www.redbus.in/bus-tickets/guwahati-to-diphu,Kareng Travels,Non AC Seater (2+1),05:00,ISBT Guwahati,06h 00m,,,,4.2,380.0,99,29,4 Single
21665400,Guwahati to Diphu,https://www.redbus.in/bus-tickets/guwahati-to-diphu,Kareng Travels,A/C Seater (2+1),09:30,ISBT Guwahati,06h 45m,,,,4.5,400.0,202,31,9 Single
27224406,Guwahati to Diphu,https://www.redbus.in/bus-tickets/guwahati-to-diphu,Kareng Travels,Non AC Seater (2+2),11:45,ISBT Guwahati,06h 45m,,,,4.5,361.0,116,45,20 Window
22880508,Bokolia (assam) to Guwahati,https://www.redbus.in/bus-tickets/bokolia-assam-to-guwahati,KAAC TRANSPORT - 157249,Non AC Seater 2+2,05:00,Bokolia Bus Stand,04h 30m,,,,3.7,299.0,55,43,1 Single
22089142,Bokolia (assam) to Guwahati,https://www.redbus.in/bus-tickets/bokolia-assam-to-guwahati,Kareng Travels,Bharat Benz A/C Seater (2+1),11:15,Bokolia Bus Stand,04h 45m,,,,4.4,300.0,90,37,11 Single
24521026,Bokolia (assam) to Guwahati,https://www.redbus.in/bus-tickets/bokolia-assam-to-guwahati,Kareng Travels,Non AC Seater (2+1),12:15,Bokolia Bus Stand,04h 30m,,,,4.0,300.0,70,37,11 Single
27224396,Bokolia (assam) to Guwahati,https://www.redbus.in/bus-tickets/bokolia-assam-to-guwahati,Kareng Travels,Non AC Seater (2+2),05:30,Bokolia Bus Stand,04h 00m,,,,3.5,285.0,80,35,14 Window
22880716,Dokmoka to Guwahati,https://www.redbus.in/bus-tickets/dokmoka-to-guwahati,KAAC TRANSPORT - 157249,Non AC Seater 2+2,05:45,Dokmoka Bus Stand,03h 45m,,,,4.3,250.0,60,44,1 Single
27224398,Dokmoka to Guwahati,https://www.redbus.in/bus-tickets/dokmoka-to-guwahati,Kareng Travels,Non AC Seater (2+2),06:00,Dokmoka Bus Stand,03h 30m,,,,4.2,266.0,47,45,20 Window
22089415,Dokmoka to Guwahati,https://www.redbus.in/bus-tickets/dokmoka-to-guwahati,Kareng Travels,Bharat Benz A/C Seater (2+1),11:45,Dokmoka Bus Stand,04h 15m,,,,4.4,300.0,55,37,11 Single
24521030,Dokmoka to Guwahati,https://www.redbus.in/bus-tickets/dokmoka-to-guwahati,Kareng Travels,Non AC Seater (2+1),13:00,Dokmoka Bus Stand,03h 45m,,,,4.4,280.0,70,37,11 Single
22880740,Guwahati to Dokmoka,https://www.redbus.in/bus-tickets/guwahati-to-dokmoka,KAAC TRANSPORT - 157250,Non AC Seater 2+2,11:30,ISBT Guwahati,03h 15m,,,,4.7,250.0,36,43,1 Single
24520764,Guwahati to Dokmoka,https://www.redbus.in/bus-tickets/guwahati-to-dokmoka,Kareng Travels,Non AC Seater (2+1),05:00,ISBT Guwahati,04h 00m,,,,4.7,280.0,65,29,4 Single
21665403,Guwahati to Dokmoka,https://www.redbus.in/bus-tickets/guwahati-to-dokmoka,Kareng Travels,A/C Seater (2+1),09:30,ISBT Guwahati,04h 30m,,,,4.5,300.0,62,31,9 Single
27224473,Guwahati to Dokmoka,https://www.redbus.in/bus-tickets/guwahati-to-dokmoka,Kareng Travels,Non AC Seater (2+2),11:45,ISBT Guwahati,04h 15m,,,,4.4,280.0,38,43,18 Window
22880731,Guwahati to Langhin (assam),https://www.redbus.in/bus-tickets/guwahati-to-langhin-assam,KAAC TRANSPORT - 157250,Non AC Seater 2+2,11:30,ISBT Guwahati,03h 30m,,,,4.2,266.0,33,43,1 Single
27224402,Guwahati to Langhin (assam),https://www.redbus.in/bus-tickets/guwahati-to-langhin-assam,Kareng Travels,Non AC Seater (2+2),11:45,ISBT Guwahati,04h 30m,,,,4.1,300.0,36,45,20 Window
24520715,Guwahati to Langhin (assam),https://www.redbus.in/bus-tickets/guwahati-to-langhin-assam,Kareng Travels,Non AC Seater (2+1),05:00,ISBT Guwahati,04h 30m,,,,4.2,300.0,29,28,3 Single
21665404,Guwahati to Langhin (assam),https://www.redbus.in/bus-tickets/guwahati-to-langhin-assam,Kareng Travels,A/C Seater (2+1),09:30,ISBT Guwahati,04h 45m,,,,3.9,300.0,30,33,9 Single
22880735,Guwahati to Bokolia (assam),https://www.redbus.in/bus-tickets/guwahati-to-bokolia-assam,KAAC TRANSPORT - 157250,Non AC Seater 2+2,11:30,ISBT Guwahati,04h 15m,,,,3.8,299.0,44,44,1 Single
21665402,Guwahati to Bokolia (assam),https://www.redbus.in/bus-tickets/guwahati-to-bokolia-assam,Kareng Travels,A/C Seater (2+1),09:30,ISBT Guwahati,05h 15m,,,,4.3,300.0,98,31,9 Single
24520713,Guwahati to Bokolia (assam),https://www.redbus.in/bus-tickets/guwahati-to-bokolia-assam,Kareng Travels,Non AC Seater (2+1),05:00,ISBT Guwahati,04h 45m,,,,4.5,300.0,58,37,11 Single
27224475,Guwahati to Bokolia (assam),https://www.redbus.in/bus-tickets/guwahati-to-bokolia-assam,Kareng Travels,Non AC Seater (2+2),11:45,ISBT Guwahati,04h 45m,,,,4.4,300.0,51,43,18 Window
22880732,Guwahati to Manja (assam),https://www.redbus.in/bus-tickets/guwahati-to-manja-assam,KAAC TRANSPORT - 157250,Non AC Seater 2+2,11:30,ISBT Guwahati,05h 30m,,,,4.7,350.0,17,43,1 Single
27224476,Guwahati to Manja (assam),https://www.redbus.in/bus-tickets/guwahati-to-manja-assam,Kareng Travels,Non AC Seater (2+2),11:45,ISBT Guwahati,06h 15m,,,,4.4,360.0,13,44,19 Window
21665401,Guwahati to Manja (assam),https://www.redbus.in/bus-tickets/guwahati-to-manja-assam,Kareng Travels,A/C Seater (2+1),09:30,ISBT Guwahati,06h 15m,,,,3.8,400.0,17,35,11 Single
24520712,Guwahati to Manja (assam),https://www.redbus.in/bus-tickets/guwahati-to-manja-assam,Kareng Travels,Non AC Seater (2+1),05:00,ISBT Guwahati,05h 30m,,,,3.7,360.0,17,37,11 Single
31080510,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,NEELKANTH TRAVELS,A/C Seater Push Back (2+2),05:05,Tezpur ASTC,03h 25m,,,,4.4,330.0,201,32,13 Window
28596578,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Kanchan Travels,AC Seater (2+2),05:20,Mission Chariali,03h 10m,,,,4.3,278.0,67,27,10 Window
25304410,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Mahi Travels(Under ASTC),A/C Seater (2+2),05:40,Mission Chariali,03h 15m,,,,4.5,348.0,333,27,10 Window
28237196,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,WARISPIYA TRAVELS,AC Seater (2+2),05:45,ASTC Bus Stand Tezpur,03h 15m,,,,4.1,360.0,335,33,13 Window
25889803,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Orient Transline,A/C Seater (2+1),05:55,Mission Chariali,03h 05m,,,,4.3,38095.0,96,27,3 Single
28477172,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Mahi Travels(Under ASTC),Bharat Benz A/C Seater (2+2),06:10,Mission Chariali,03h 30m,,,,3.6,311.0,92,30,14 Window
29717034,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Aziba Travels,NON A/C Seater (2+1),09:45,Dulabari centre,04h 10m,,,,4.0,347.0,6,23,4 Single
19604701,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,WARISPIYA TRAVELS,Bharat Benz A/C Seater (2+2),06:30,ASTC Bus Stand Tezpur,03h 55m,,,,4.5,360.0,351,29,10 Window
31871211,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Kalpana Travels,AC Seater (2+2),08:50,Mission Chariali,03h 55m,,,,4.6,351.0,115,37,1 Single
32227551,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Orient Transline,A/C Seater (2+1),06:45,Mission Chariali,03h 25m,,,,4.8,38095.0,51,27,2 Single
14747566,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),10:10,Dulabari centre,04h 50m,,,,3.2,405.0,12,30,7 Single
14650952,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Orient Transline,A/C Seater (2+1),07:20,Mission Chariali,03h 40m,,,,4.3,38095.0,101,28,3 Single
27744085,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),11:30,Dulabari centre,05h 15m,,,,4.1,405.0,25,27,7 Single
24563790,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,WARISPIYA TRAVELS,AC Seater (2+2),07:45,ASTC Bus Stand Tezpur,04h 15m,,,,4.2,360.0,349,25,8 Window
28715651,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Mahi Travels(Under ASTC),A/C Seater (2+2),07:50,Mission Chariali,03h 50m,,,,4.6,371.0,66,41,18 Window
14887533,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),10:30,Dulabari centre,05h 15m,,,,3.8,405.0,7,26,2 Single
31447679,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),11:45,Tezpur(Dolabari),05h 00m,,,,3.4,405.0,0,37,12 Single
27559147,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Chartered Bus - ASTC,A/C Seater Push Back (2+2),11:30,Dulabari centre,04h 45m,,,,4.3,4209.0,147,31,12 Window
27558200,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,13:00,Tezpur Astc,04h 00m,,,,4.5,39934.0,451,36,13 Window
30794107,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,14:30,Tezpur Astc,04h 00m,,,,4.7,43206.0,170,39,16 Window
29493001,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,SHIVAM TRAVELS,NON A/C Seater (2+2),15:00,Tezpur Bus Stop,04h 15m,,,,4.1,360.0,249,37,22 Window
27558249,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,15:30,Tezpur Astc,03h 45m,,,,4.6,39934.0,423,39,17 Window
25243094,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),21:15,Paruwa Chariali,05h 45m,03:00,"17-Dec
Khanapara",,3.8,450.0,91,30,5 Single
25601374,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),21:45,Dolabari Centre,05h 30m,03:15,"17-Dec
Paltan Bazar",,3.6,450.0,26,26,2 Single
17320542,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),01:15,Tezpur(Dolabari),05h 00m,,,,2.3,495.0,8,17,2 Single
31152093,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,DESTINY TRAVELS,NON A/C Seater (2+1),23:00,Dulabari centre,05h 15m,04:15,"17-Dec
Khanapara",,1.2,389.0,5,35,10 Single
29532227,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Upasana Travels (Under ASTC),A/C Seater (2+2),06:35,Mission Chariali,04h 05m,,,,2.9,285.0,16,22,11 Window
25893548,Tezpur to Guwahati,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Maya Travels,Tata A/C Seater (2+2),13:00,ASTC Bus Stand Tezpur,04h 30m,,,,1.9,300.0,21,39,17 Window
